screen_name|date|tweet
JLMelenchon|2020-01-17 19:00:15|"Retrouvez la vidéo complète (et remasterisée) du meeting d'Amiens avec @Francois_Ruffin.
#MeetingAmiens

https://t.co/FCKJUqKsW9"
JLMelenchon|2020-01-17 10:44:21|L'incendie australien est politique. https://t.co/kBbN3rdWra
JLMelenchon|2020-01-16 20:51:35|@Francois_Ruffin Nous ne devons nous préoccuper que d'une chose : être des êtres humains meilleurs. Et le seul moyen d'être des êtres humains meilleurs, c'est de se préoccuper des autres. #MeetingAmiens https://t.co/ijcVp3GTrw
JLMelenchon|2020-01-16 20:47:55|@Francois_Ruffin Il n'y a pas «deux camps» dans ce pays. Il y a le peuple et tout lui appartient. La police lui appartient. La justice lui appartient. Tout appartient au peuple ! #MeetingAmiens https://t.co/ijcVp3GTrw
JLMelenchon|2020-01-16 20:44:52|@Francois_Ruffin Aujourd'hui, c'est aux riches de mettre la main à la poche. Pas aux pauvres ! #MeetingAmiens https://t.co/ijcVp3GTrw
JLMelenchon|2020-01-16 20:42:52|"@Francois_Ruffin Ce n'est pas vrai qu'il y a un problème de financement des retraites : si on augmente les salaires de 1%, on rentre 2,5 milliards d'euros de cotisations supplémentaires pour les retraites ! 
#MeetingAmiens https://t.co/ijcVp3GTrw"
JLMelenchon|2020-01-16 20:38:57|@Francois_Ruffin Tout le système de la retraite à points est pervers. Le seul mot d'ordre est donc : le retrait ! #MeetingAmiens https://t.co/ijcVp3GTrw
JLMelenchon|2020-01-16 20:32:57|@Francois_Ruffin Alors qu'on avait sorti les gens de la misère, on est en train de les y replonger. Et la #reformedesretraites, si elle passe, va tout aggraver. #MeetingAmiens https://t.co/ijcVp3GTrw
JLMelenchon|2020-01-16 20:23:47|@Francois_Ruffin Choisissez ! La maison du «tous ensemble», elle est ici, avec nous. Et si vous préférez le «chacun pour soi», alors allez avec les libéraux et la macronie. #MeetingAmiens https://t.co/ijcVp3GTrw
JLMelenchon|2020-01-16 20:19:16|@Francois_Ruffin Désormais, le choix est le suivant : chacun pour soi ou tous ensemble. C'est cette question qui est posée dans le débat sur la réforme des retraites. #MeetingAmiens https://t.co/ijcVp3GTrw
JLMelenchon|2020-01-16 20:12:42|@Francois_Ruffin Les riches sont en train de faire sécession du reste du peuple. Ils forment leurs propres réseaux pour être indépendants des réseaux collectifs. #MeetingAmiens https://t.co/ijcVp3GTrw
JLMelenchon|2020-01-16 20:06:14|"@Francois_Ruffin ""Nous devons incarner l'espérance. La colère fait des émeutes, seul l'espoir fait des révolutions."" @Francois_Ruffin #MeetingAmiens https://t.co/ijcVp3GTrw"
JLMelenchon|2020-01-16 19:45:35|EN DIRECT - Meeting #retraites avec @JLMelenchon et @francois_ruffin - #MeetingAmiens - https://t.co/foriC1Lbnc https://t.co/C6jsFL86l9
